id,mp3
0efcc1cb193d987c742c1822b91adea6,http://audio2.abiblica.org/bibles/app/audio/17/57/1.mp3
6b0d52872d5ed82dbdf5d547c71451cd,http://audio2.abiblica.org/bibles/app/audio/17/63/1.mp3
5833c7163248850567b232fce459a6f6,http://audio2.abiblica.org/bibles/app/audio/17/1/2.mp3
c23a37539b172804e77abf540ab04876,http://audio2.abiblica.org/bibles/app/audio/17/1/3.mp3
b5fac8782a7603bee947fd068794cd79,http://audio2.abiblica.org/bibles/app/audio/17/1/4.mp3
ca7b2e6efbdd52941b226c77a2545b60,http://audio2.abiblica.org/bibles/app/audio/17/1/5.mp3
6ad3d20ed673dc23f31cae2c7cd370b3,http://audio2.abiblica.org/bibles/app/audio/17/1/6.mp3
84e217d91f2d9be1a279f7212da964f3,http://audio2.abiblica.org/bibles/app/audio/17/1/7.mp3
064c5d88ceaac3a85fffd1dd4c435ad5,http://audio2.abiblica.org/bibles/app/audio/17/1/8.mp3
220421371cd6bfc0e9f558097f9ab9b0,http://audio2.abiblica.org/bibles/app/audio/17/1/9.mp3
3a553ac8b4392f4f1d8dc70804c794ab,http://audio2.abiblica.org/bibles/app/audio/17/1/10.mp3
0a384699eace1f62e306e7ece37bf72f,http://audio2.abiblica.org/bibles/app/audio/17/1/11.mp3
97d91596d41f1938f8fb83768a29c827,http://audio2.abiblica.org/bibles/app/audio/17/1/12.mp3
12f8a55417e4b2152ec642e6d37d817e,http://audio2.abiblica.org/bibles/app/audio/17/1/13.mp3
4014c3cbd939645a739d9b96e9e7c5c6,http://audio2.abiblica.org/bibles/app/audio/17/1/14.mp3
61bde75c7ad53574a332393319f29441,http://audio2.abiblica.org/bibles/app/audio/17/1/15.mp3
be296233e672b115ddc99b8c50362b76,http://audio2.abiblica.org/bibles/app/audio/17/1/16.mp3
82e06d97757ecfa76ba5293bfe4d552d,http://audio2.abiblica.org/bibles/app/audio/17/1/17.mp3
83506c347cd805e069181ebba08a6ac8,http://audio2.abiblica.org/bibles/app/audio/17/1/18.mp3
c0715c60527f57e3a951bd9f859ecdec,http://audio2.abiblica.org/bibles/app/audio/17/1/19.mp3
51ed24a821a86f0a48c1e284878e5e88,http://audio2.abiblica.org/bibles/app/audio/17/1/20.mp3
8cf61461bf91891647e815cfc6634a82,http://audio2.abiblica.org/bibles/app/audio/17/1/21.mp3
d2f9b5131203fabc8633129fe86c7129,http://audio2.abiblica.org/bibles/app/audio/17/1/22.mp3
3378b2a9059208e4446d97f1d353a2ec,http://audio2.abiblica.org/bibles/app/audio/17/1/23.mp3
527cfa33febac1c8f70b5e24ce2e6bd9,http://audio2.abiblica.org/bibles/app/audio/17/1/24.mp3
10c79d9e9c8fe6ac7a88a3f377346aaf,http://audio2.abiblica.org/bibles/app/audio/17/1/25.mp3
a4e3d3e303ef7b11b93ea55fb6e838db,http://audio2.abiblica.org/bibles/app/audio/17/1/26.mp3
22c8628ca582fdadcc78d2c378ce630d,http://audio2.abiblica.org/bibles/app/audio/17/1/27.mp3
d0e36d8e7653f96980047ceb2e7a34f8,http://audio2.abiblica.org/bibles/app/audio/17/1/28.mp3
21259bf22c708390f0066cad70db7f46,http://audio2.abiblica.org/bibles/app/audio/17/1/29.mp3
20fa3fb4a8e71ff0f19abec0cbc39a80,http://audio2.abiblica.org/bibles/app/audio/17/1/30.mp3
ecb0736b4d591be46ba8f6fed913ddf1,http://audio2.abiblica.org/bibles/app/audio/17/1/31.mp3
2dd4cd6a46a1ca1b593c4dd5c93b2b8b,http://audio2.abiblica.org/bibles/app/audio/17/1/32.mp3
ca237ce4a948e9c784e67c42162cd86f,http://audio2.abiblica.org/bibles/app/audio/17/1/33.mp3
e6fb07993af98509c734254588365368,http://audio2.abiblica.org/bibles/app/audio/17/1/34.mp3
aba8b8e6d908b365d48b60e886589569,http://audio2.abiblica.org/bibles/app/audio/17/1/35.mp3
cf27699c109e9068b9e02d3dc6e2c999,http://audio2.abiblica.org/bibles/app/audio/17/1/36.mp3
e4e96b3565118cdcd30c9073f3ea6607,http://audio2.abiblica.org/bibles/app/audio/17/1/37.mp3
9bae2d40df7f8919d49cdc1bdd732661,http://audio2.abiblica.org/bibles/app/audio/17/1/38.mp3
10e1bb75a716ed6cc81d4ac57bd876ee,http://audio2.abiblica.org/bibles/app/audio/17/1/39.mp3
ab730ad435ed32f805d718a268820c9d,http://audio2.abiblica.org/bibles/app/audio/17/1/40.mp3
ea531ba035e0519b348e833226427076,http://audio2.abiblica.org/bibles/app/audio/17/1/41.mp3
97a9324f34209c8a8b914e4e298bb291,http://audio2.abiblica.org/bibles/app/audio/17/1/42.mp3
b6e0fe3e369d873a905f51efff0e802b,http://audio2.abiblica.org/bibles/app/audio/17/1/43.mp3
72085f177d8a2f095f4b813146466845,http://audio2.abiblica.org/bibles/app/audio/17/1/44.mp3
ddceab865a011d1caaaa3afd04697729,http://audio2.abiblica.org/bibles/app/audio/17/1/45.mp3
7329724bb4a00d9fa80ad27653d572e5,http://audio2.abiblica.org/bibles/app/audio/17/1/46.mp3
aebdc1685e89d52524c28f6a11b44b42,http://audio2.abiblica.org/bibles/app/audio/17/1/47.mp3
a9fed86d512ef84db6c4dd089086cc0a,http://audio2.abiblica.org/bibles/app/audio/17/1/48.mp3
1f007069f44193cf28c40af31da1bbb3,http://audio2.abiblica.org/bibles/app/audio/17/1/49.mp3
6f7a97854b41664219f94572af1d8eb8,http://audio2.abiblica.org/bibles/app/audio/17/1/50.mp3
0a828ea1db11ef588585da33025c48f3,http://audio2.abiblica.org/bibles/app/audio/17/19/2.mp3
416ef116a6bdbcad3b48d4b7fa524d6d,http://audio2.abiblica.org/bibles/app/audio/17/19/3.mp3
0d88d99f9ecaadee6e2d0b30bbae0c8d,http://audio2.abiblica.org/bibles/app/audio/17/19/4.mp3
2695d560e6011c2eeb47308970338579,http://audio2.abiblica.org/bibles/app/audio/17/19/5.mp3
86c82b77bb3e722261d27c16b1687052,http://audio2.abiblica.org/bibles/app/audio/17/19/6.mp3
29910d1f9881077b4f8080715d88c299,http://audio2.abiblica.org/bibles/app/audio/17/19/7.mp3
ebde6e798ec5ae3df225a01dd74ac181,http://audio2.abiblica.org/bibles/app/audio/17/19/8.mp3
660a4ec04320fa9dd9023ba8a5b5fdcb,http://audio2.abiblica.org/bibles/app/audio/17/19/9.mp3
479f0a80779ab924040aed9d0c5f5766,http://audio2.abiblica.org/bibles/app/audio/17/19/10.mp3
2a3007953360dc8d99fe7f02a1d11d9c,http://audio2.abiblica.org/bibles/app/audio/17/19/11.mp3
8819a807247f644f3a7a7d681ff6ef06,http://audio2.abiblica.org/bibles/app/audio/17/19/12.mp3
3619c79475970d9e45f3184f619b48af,http://audio2.abiblica.org/bibles/app/audio/17/19/13.mp3
86d53826fdfc1b0bda4eac99c8d24baf,http://audio2.abiblica.org/bibles/app/audio/17/19/14.mp3
f59f77291681c25f0d522a78bf93112e,http://audio2.abiblica.org/bibles/app/audio/17/19/15.mp3
a606ee2840d4af1dd9043fed5c18951c,http://audio2.abiblica.org/bibles/app/audio/17/19/16.mp3
26751ce380684e03cf8e071d5886f467,http://audio2.abiblica.org/bibles/app/audio/17/19/17.mp3
133d1551faa609aede8e3b25b92bec45,http://audio2.abiblica.org/bibles/app/audio/17/19/18.mp3
d506b41e817e0abb728aa7d814d78cf5,http://audio2.abiblica.org/bibles/app/audio/17/19/19.mp3
6632ae0ebd6f588cd56e5d2322b065e9,http://audio2.abiblica.org/bibles/app/audio/17/19/20.mp3
b304bf10cca7efd46e644bf0533ed36b,http://audio2.abiblica.org/bibles/app/audio/17/19/21.mp3
ad0113bdbaf7993e9d0b9419c8b37ddc,http://audio2.abiblica.org/bibles/app/audio/17/19/22.mp3
480c931e0fe20e40d6f2629d47567c45,http://audio2.abiblica.org/bibles/app/audio/17/19/23.mp3
aaa110833dcff996f0e6a45c5c022dce,http://audio2.abiblica.org/bibles/app/audio/17/19/24.mp3
4f6f3f3d77909115673108621bd9d749,http://audio2.abiblica.org/bibles/app/audio/17/19/25.mp3
40b6ee0aed4d15213001668d5e389928,http://audio2.abiblica.org/bibles/app/audio/17/19/26.mp3
3f8ad5d80a720079c17a0cad5a761b1d,http://audio2.abiblica.org/bibles/app/audio/17/19/27.mp3
ad66c3f932a2f07dbbae6d58338cbefd,http://audio2.abiblica.org/bibles/app/audio/17/19/28.mp3
16c8b1c5119922dd4e918867de4eb7c5,http://audio2.abiblica.org/bibles/app/audio/17/19/29.mp3
304e7a95ab4e46bbc09b2b113525714c,http://audio2.abiblica.org/bibles/app/audio/17/19/30.mp3
937862b32aff50b3cbb515adee9c8192,http://audio2.abiblica.org/bibles/app/audio/17/19/31.mp3
5556c244438ce7b42cefaef1213eb190,http://audio2.abiblica.org/bibles/app/audio/17/19/32.mp3
f92c72939824f048dfedd1a62ffacb0a,http://audio2.abiblica.org/bibles/app/audio/17/19/33.mp3
de4d442e23764674437fb6d30303a59d,http://audio2.abiblica.org/bibles/app/audio/17/19/34.mp3
48394b6ec12ffb085620a53970078b75,http://audio2.abiblica.org/bibles/app/audio/17/19/35.mp3
1f33529609ea9b52e4a25c6843de1695,http://audio2.abiblica.org/bibles/app/audio/17/19/36.mp3
c7210345b5277cc131203310c147e0ef,http://audio2.abiblica.org/bibles/app/audio/17/19/37.mp3
7fbf865f032fdb51e478fb436549caa4,http://audio2.abiblica.org/bibles/app/audio/17/19/38.mp3
ae60dc79c9114180e7193619233b22c2,http://audio2.abiblica.org/bibles/app/audio/17/19/39.mp3
978cd0f2c99b4b84dcc51cb6c9cc041a,http://audio2.abiblica.org/bibles/app/audio/17/19/40.mp3
8f2cea8f2d6bd864f4ea667565312b53,http://audio2.abiblica.org/bibles/app/audio/17/19/41.mp3
c5c46c43ad7884b2ca44ac4b7d4f2e6c,http://audio2.abiblica.org/bibles/app/audio/17/19/42.mp3
9da016a7fa77514c1ef9ce9ed52121a2,http://audio2.abiblica.org/bibles/app/audio/17/19/43.mp3
13a0f72031268f7e251102516c2ee345,http://audio2.abiblica.org/bibles/app/audio/17/19/44.mp3
4e4848766557ec8b579a9f11430fbf58,http://audio2.abiblica.org/bibles/app/audio/17/19/45.mp3
1b52a6a50552c9394864eb3376baf1a5,http://audio2.abiblica.org/bibles/app/audio/17/19/46.mp3
3373a511777f220581ca294856f88aa6,http://audio2.abiblica.org/bibles/app/audio/17/19/47.mp3
f5644392af8874863a60251477500d7d,http://audio2.abiblica.org/bibles/app/audio/17/19/48.mp3
4416a9637b093567b7387d0abdcc249c,http://audio2.abiblica.org/bibles/app/audio/17/19/49.mp3
5247ccee7afce786f391c114ef1d2346,http://audio2.abiblica.org/bibles/app/audio/17/19/50.mp3
bee73aed73811e9bb588c1324ace2e42,http://audio2.abiblica.org/bibles/app/audio/17/19/51.mp3
a97c0073c3b54b96f09a87a051af5fdf,http://audio2.abiblica.org/bibles/app/audio/17/19/52.mp3
75ff4ae35b2bd80097f4ff8ca3e425c6,http://audio2.abiblica.org/bibles/app/audio/17/11/16.mp3
8db19e07709c0674c655519532a755f3,http://audio2.abiblica.org/bibles/app/audio/17/4/21.mp3
e5ca449a2159e7eecc5690d800d6538b,http://audio2.abiblica.org/bibles/app/audio/17/14/26.mp3
8ca9a2eb1cf43583465c4c3266c0ba82,http://audio2.abiblica.org/bibles/app/audio/17/12/9.mp3
8f7a1a0e59aad547fbd58dd15e0a0238,http://audio2.abiblica.org/bibles/app/audio/17/16/13.mp3
c4120963136bd6d459394495122eafc2,http://audio2.abiblica.org/bibles/app/audio/17/19/85.mp3
6b1f15b743a886de706838b7da75c00d,http://audio2.abiblica.org/bibles/app/audio/17/24/29.mp3
154d53b080ac6c821d341c5d448c2511,http://audio2.abiblica.org/bibles/app/audio/17/14/6.mp3
be677ead46846b1c95a123965e5a2ec5,http://audio2.abiblica.org/bibles/app/audio/17/28/10.mp3
8afd96a125e2359965c1293cedb9e512,http://audio2.abiblica.org/bibles/app/audio/17/38/7.mp3
ca27cf22f89e03bd3a4fd68f5f0a1bcb,http://audio2.abiblica.org/bibles/app/audio/17/12/3.mp3
9864cace76862dbf37ff75793f487143,http://audio2.abiblica.org/bibles/app/audio/17/47/11.mp3
8642a908abaeca3c7b42a37e156ab3a4,http://audio2.abiblica.org/bibles/app/audio/17/53/2.mp3
33d406bc1a00f4a7f98a55ba195a0f45,http://audio2.abiblica.org/bibles/app/audio/17/14/30.mp3
04d314946feaf7928f04034894dec2d9,http://audio2.abiblica.org/bibles/app/audio/17/42/9.mp3
016c96a8c72fa34ef4b15ea8a1bf9f39,http://audio2.abiblica.org/bibles/app/audio/17/66/11.mp3
d4131fa027e41e8f5baa6c660f3933d0,http://audio2.abiblica.org/bibles/app/audio/17/19/53.mp3
dda4ffb2ebd273429b5f0cb812568ab0,http://audio2.abiblica.org/bibles/app/audio/17/26/15.mp3
5c7a605d479a4853056139faccd7c929,http://audio2.abiblica.org/bibles/app/audio/17/13/27.mp3
ff1c3a9dfea5cf55db5294d766a2b6f3,http://audio2.abiblica.org/bibles/app/audio/17/49/5.mp3
34cf2c25e25be992d7a8b33336bda4bc,http://audio2.abiblica.org/bibles/app/audio/17/26/36.mp3
43e97eac38bcebeeb95ebc98732ed665,http://audio2.abiblica.org/bibles/app/audio/17/24/9.mp3
017c746fe7d026d152c11fc0bde21d21,http://audio2.abiblica.org/bibles/app/audio/17/55/2.mp3
b3358b86c691af12b2a280eb6cbc8ba9,http://audio2.abiblica.org/bibles/app/audio/17/40/24.mp3
d244eb2c45c996e99a31b0681777a6a3,http://audio2.abiblica.org/bibles/app/audio/17/9/21.mp3
998d5f4438a1748d7c29abafce78c7f3,http://audio2.abiblica.org/bibles/app/audio/17/42/16.mp3
27a4fd85551bfaa8976b551b998df812,http://audio2.abiblica.org/bibles/app/audio/17/24/16.mp3
f525646361f10576e7ba6e5c363046f3,http://audio2.abiblica.org/bibles/app/audio/17/12/4.mp3
d6e92b368ba6d2c70686a04f5e63813c,http://audio2.abiblica.org/bibles/app/audio/17/14/17.mp3
fa9dbf5b79e61ae41047e5f309b957c4,http://audio2.abiblica.org/bibles/app/audio/17/18/10.mp3
d8bcce788d8ad2174e4251085396ebc0,http://audio2.abiblica.org/bibles/app/audio/17/24/8.mp3
aaea01fdcf14b35d651e58e29df48066,http://audio2.abiblica.org/bibles/app/audio/17/44/22.mp3
14488532f5cd8a98b3267fcca4e0354f,http://audio2.abiblica.org/bibles/app/audio/17/24/27.mp3
41adbd7c59fcfff089d78ca118d9ca65,http://audio2.abiblica.org/bibles/app/audio/17/18/39.mp3
b79b6bec2f007fa226b4ef22279cc42c,http://audio2.abiblica.org/bibles/app/audio/17/2/38.mp3
4c472ee79b33e5ac1d8b38f57062682c,http://audio2.abiblica.org/bibles/app/audio/17/4/5.mp3
9c7d74b5bfd1d6309d76c50c0f1d04d4,http://audio2.abiblica.org/bibles/app/audio/17/46/9.mp3
58ef3a5b05fe1e75a121130b37dee31f,http://audio2.abiblica.org/bibles/app/audio/17/9/27.mp3
6f6b44eca2223342bf8dae0ea5b31f71,http://audio2.abiblica.org/bibles/app/audio/17/40/18.mp3
f1c68d1c668547265962ca5db3c9d1b1,http://audio2.abiblica.org/bibles/app/audio/17/23/63.mp3
ad45daaba5760eedcdc7b5a88f141dc2,http://audio2.abiblica.org/bibles/app/audio/17/40/10.mp3
8493493407c2c1ad02fab5ebe2ddaf76,http://audio2.abiblica.org/bibles/app/audio/17/24/17.mp3
6b7d6587fa4175381d60eefa67707ac8,http://audio2.abiblica.org/bibles/app/audio/17/10/10.mp3
e0070abc8ee8870ea20a411afeefe615,http://audio2.abiblica.org/bibles/app/audio/17/6/19.mp3
cd6e3ca72967bf9ca8e1a7ab5cc7d999,http://audio2.abiblica.org/bibles/app/audio/17/43/9.mp3
8a3511fe95dca11d9bed48563893ed40,http://audio2.abiblica.org/bibles/app/audio/17/10/21.mp3
54145b831a323bd07ab3eb7c9d826c99,http://audio2.abiblica.org/bibles/app/audio/17/23/46.mp3
e54422445b7ec00f8e5eb3b5bab2ab73,http://audio2.abiblica.org/bibles/app/audio/17/18/6.mp3
b69cf07836e5f29cd5165279406e9cff,http://audio2.abiblica.org/bibles/app/audio/17/60/3.mp3
61d4ae73f67381e11cebd2ef31a26a50,http://audio2.abiblica.org/bibles/app/audio/17/25/2.mp3
1135b038830e7f242ab7dd141c672392,http://audio2.abiblica.org/bibles/app/audio/17/37/2.mp3
a58b23d83b33eef2198c974f43c1677e,http://audio2.abiblica.org/bibles/app/audio/17/44/6.mp3
9bbae96517095af9e81201f5d45b04b9,http://audio2.abiblica.org/bibles/app/audio/17/21/12.mp3
9bb609ba766b07347d3bc341b9131413,http://audio2.abiblica.org/bibles/app/audio/17/19/142.mp3
f98d9c0dc18645d2ec1680c4a1d212d1,http://audio2.abiblica.org/bibles/app/audio/17/14/34.mp3
564e348041d97dbbe5bd4b27f46ed694,http://audio2.abiblica.org/bibles/app/audio/17/11/6.mp3
7c38d1c8cca15a3b38854273db0d0ec8,http://audio2.abiblica.org/bibles/app/audio/17/4/8.mp3
4336141c857e2d38707999ac44aa9051,http://audio2.abiblica.org/bibles/app/audio/17/4/36.mp3
e76373779670b23aea0fb71cc91d754e,http://audio2.abiblica.org/bibles/app/audio/17/19/115.mp3
abd5b44ec1196db6cdcc921d190c352d,http://audio2.abiblica.org/bibles/app/audio/17/28/9.mp3
a5e27dd1846366dd6d2b4a31114d7236,http://audio2.abiblica.org/bibles/app/audio/17/9/3.mp3
e97f4c0dcb952fdf74063764b4a0ca8c,http://audio2.abiblica.org/bibles/app/audio/17/51/3.mp3
3c1ad30099bb246ea81d411747b49585,http://audio2.abiblica.org/bibles/app/audio/17/59/3.mp3
e9f5e87025fdf77edf7c186197775881,http://audio2.abiblica.org/bibles/app/audio/17/19/83.mp3
66b72b40e73688585fa565b19a5a64b1,http://audio2.abiblica.org/bibles/app/audio/17/7/5.mp3
f8ebe7cd9fa1d9c076b93a29f6a1e387,http://audio2.abiblica.org/bibles/app/audio/17/44/21.mp3
cdafc873d268f50991148ee4094e1e6e,http://audio2.abiblica.org/bibles/app/audio/17/24/10.mp3
ad7c5ce255c518c51cf804e0b3872671,http://audio2.abiblica.org/bibles/app/audio/17/11/22.mp3
4dfe26b722154f139a29e8b95f25f8c6,http://audio2.abiblica.org/bibles/app/audio/17/9/24.mp3
b482057e47eda4f1a93a1b6e376771c3,http://audio2.abiblica.org/bibles/app/audio/17/14/24.mp3
6d464380188fc767e207a73f83c0f7e6,http://audio2.abiblica.org/bibles/app/audio/17/18/30.mp3
6e15bff49f57fab966acd50075a81cbc,http://audio2.abiblica.org/bibles/app/audio/17/18/27.mp3
ebf522454054248d984d7b096f68c178,http://audio2.abiblica.org/bibles/app/audio/17/5/20.mp3
d489787a332f8d7d7d91793a70f3bbdd,http://audio2.abiblica.org/bibles/app/audio/17/44/26.mp3
f772466968098b7a121e8741285da9b5,http://audio2.abiblica.org/bibles/app/audio/17/5/17.mp3
a21989f6043f846798106868fb4b6ed2,http://audio2.abiblica.org/bibles/app/audio/17/20/2.mp3
5d6e9a5235df2ef1ea65f7e49228da31,http://audio2.abiblica.org/bibles/app/audio/17/18/9.mp3
613c67f0f6f21b7a686b0ad869e845ea,http://audio2.abiblica.org/bibles/app/audio/17/5/33.mp3
d4f408f143207c044e4668807aae3b08,http://audio2.abiblica.org/bibles/app/audio/17/47/13.mp3
ac57088e1335cc346c20586bcce9b1a2,http://audio2.abiblica.org/bibles/app/audio/17/48/4.mp3
d0007cd46d8f0826e9caf1ba75b85dab,http://audio2.abiblica.org/bibles/app/audio/17/5/2.mp3
750bb283d6dafddc8a148d05bf1cdf80,http://audio2.abiblica.org/bibles/app/audio/17/5/29.mp3
c626bc7f548a18928653b91af1b81861,http://audio2.abiblica.org/bibles/app/audio/17/45/9.mp3
6a53dc6b02479db3e583bbadbf4d9675,http://audio2.abiblica.org/bibles/app/audio/17/19/149.mp3
a8eb900a74d786a6fde304a36e12d8a0,http://audio2.abiblica.org/bibles/app/audio/17/42/19.mp3
18982388933169f4da33980726448160,http://audio2.abiblica.org/bibles/app/audio/17/4/11.mp3
6bd88550a647b04fe9f91f6b12b86067,http://audio2.abiblica.org/bibles/app/audio/17/3/7.mp3
b33572c71badff7a795e823871a4ac28,http://audio2.abiblica.org/bibles/app/audio/17/43/21.mp3
bb9288ec9fadb68f9772975e9d62f541,http://audio2.abiblica.org/bibles/app/audio/17/28/3.mp3
f09e3e206bf7a41f174bb049850653ea,http://audio2.abiblica.org/bibles/app/audio/17/47/4.mp3
b8f8121b6a8138a45bf4ce2c179a867b,http://audio2.abiblica.org/bibles/app/audio/17/46/14.mp3
4e07c83eb4c6c7c08d3c87bf5280020c,http://audio2.abiblica.org/bibles/app/audio/17/26/24.mp3
e7f17fb27cb2273849f1e475204acea5,http://audio2.abiblica.org/bibles/app/audio/17/47/9.mp3
